Nombre de pieces;Nombre de chambres;Ascenseur;Cave;Gardien;prix;superficie;arrondissement
3.0;1;1;0;1;880000.0;64.0;0.081818
1.0;1;1;1;1;445000.0;36.0;0.052894
3.0;2;1;1;0;455020.0;56.0;-0.009978
3.0;2;0;1;0;414000.0;54.7;-0.009978
3.0;2;1;0;0;800000.0;67.0;
4.0;3;1;1;0;1805000.0;106.0;0.019963
1.0;1;1;1;0;249000.0;30.0;0.052894
3.0;2;1;1;0;590000.0;59.1;0.052894
2.0;1;1;1;0;425000.0;35.0;0.019963
4.0;3;1;1;1;1077000.0;89.2;0.052894
1.0;1;0;0;0;295000.0;27.8;0.053731
2.0;2;1;1;1;978500.0;70.0;0.196009
4.0;2;1;1;1;875000.0;70.0;0.053731
1.0;1;1;0;1;132000.0;10.0;0.196009
3.0;2;1;1;0;995000.0;86.0;0.023671
4.0;3;1;1;0;1730000.0;118.4;0.016535
2.0;1;0;1;0;540000.0;52.0;0.019963
2.0;1;1;1;1;468000.0;54.0;0.012957
5.0;3;1;1;1;1395000.0;119.6;0.020369
3.0;2;0;0;0;1680000.0;76.2;0.030025
2.0;1;0;1;0;599000.0;50.7;-0.011981
1.0;1;0;0;1;162000.0;10.2;0.181532
1.0;1;1;0;0;272000.0;30.0;-0.001544
2.0;1;1;1;0;359000.0;37.8;-0.011981
4.0;3;0;1;0;935000.0;75.0;0.11758
2.0;1;0;0;1;649000.0;43.0;0.030506
2.0;2;0;1;0;235000.0;35.0;-0.011981
1.0;1;1;0;1;110000.0;9.2;0.052894
2.0;1;1;1;1;355000.0;40.1;-0.011981
2.0;1;1;1;0;425000.0;45.1;-0.009978
2.0;1;0;1;0;529999.0;48.5;0.020369
3.0;2;1;1;0;695000.0;62.0;-0.00142
3.0;2;1;1;1;495000.0;56.0;-0.001544
2.0;1;1;0;1;425000.0;42.0;0.052894
2.0;1;1;0;1;318000.0;45.1;0.052894
1.0;1;0;0;0;340000.0;22.5;0.016535
1.0;1;0;1;1;257000.0;27.0;0.014442
1.0;1;0;0;0;115000.0;9.0;0.081818
2.0;1;0;0;0;230000.0;18.0;0.081818
3.0;2;1;1;1;849000.0;46.0;0.11758
4.0;3;1;1;0;800000.0;82.7;0.014442
2.0;1;0;0;0;156846.0;24.0;-0.009978
5.0;4;1;1;0;1250000.0;110.0;-0.00142
3.0;2;1;1;0;910000.0;84.2;0.020369
4.0;3;1;1;0;585000.0;85.8;-0.009978
2.0;1;0;1;0;540000.0;36.0;0.05245
1.0;1;1;1;0;282000.0;24.6;0.020369
2.0;1;0;0;0;360000.0;30.5;0.016535
3.0;2;1;1;0;595000.0;68.0;0.019963
3.0;2;0;0;0;534000.0;66.0;-0.011981
2.0;1;0;1;0;385000.0;38.6;0.052894
4.0;3;1;1;1;665000.0;91.5;-0.009978
4.0;3;0;1;0;730000.0;77.0;0.014442
2.0;1;0;0;0;450000.0;55.0;-0.011981
1.0;1;0;0;0;166400.0;16.0;0.012957
4.0;2;0;1;0;458500.0;62.0;0.052894
5.0;3;1;1;1;649000.0;105.0;-0.00142
1.0;1;0;0;0;218000.0;17.0;0.048162
3.0;2;1;0;1;870000.0;94.0;0.196009
1.0;1;1;0;1;290000.0;27.2;0.052894
5.0;3;1;1;1;1050000.0;111.0;0.014442
2.0;1;0;1;0;230000.0;26.0;0.012957
2.0;1;1;1;0;399000.0;40.0;0.019963
4.0;2;0;0;1;1080000.0;93.6;0.014442
1.0;1;1;1;1;259000.0;32.0;-0.011981
3.0;2;0;1;1;379000.0;48.0;-0.001544
2.0;1;1;1;1;498750.0;57.0;-0.00142
1.0;1;0;0;0;480000.0;33.0;0.030506
2.0;1;0;0;1;280000.0;27.8;0.019963
2.0;1;1;0;1;360000.0;43.0;-0.009978
3.0;2;1;1;0;620000.0;58.6;0.052894
4.0;2;1;1;1;697000.0;82.0;-0.00142
1.0;1;1;0;0;212000.0;16.0;
4.0;2;1;1;0;725000.0;87.0;0.052894
3.0;2;1;1;1;510000.0;76.0;-0.011981
8.0;6;1;1;1;173.0;177.7;0.019963
4.0;3;1;1;1;815000.0;89.0;0.014442
1.0;1;1;1;1;320000.0;37.0;-0.001544
2.0;1;0;1;0;275000.0;22.0;-0.011981
5.0;4;1;1;0;660000.0;112.0;-0.001544
2.0;1;1;1;1;405000.0;45.0;0.052894
2.0;1;1;0;1;559900.0;45.0;0.052894
1.0;1;1;1;1;273000.0;24.0;0.014442
1.0;1;0;0;0;296000.0;37.0;-0.00142
7.0;4;1;1;0;2300000.0;197.0;0.053731
4.0;3;1;1;1;848000.0;90.0;0.020369
3.0;2;1;1;1;760000.0;73.0;0.053731
1.0;1;0;1;0;255000.0;27.0;-0.009978
3.0;2;1;0;0;590000.0;66.0;0.014442
1.0;1;0;1;0;195000.0;17.3;-0.009978
2.0;1;0;0;0;262000.0;27.0;-0.001544
5.0;3;1;1;0;1095000.0;104.7;0.052894
1.0;1;1;0;0;285000.0;30.5;-0.00142
2.0;1;1;1;0;375000.0;45.2;-0.00142
4.0;2;1;1;0;815000.0;84.7;0.052894
2.0;1;1;1;0;468000.0;55.0;-0.001544
1.0;1;1;1;0;320000.0;34.0;0.014442
4.0;2;1;1;1;749000.0;94.0;-0.00142
2.0;1;1;0;1;430000.0;46.0;0.012957
2.0;1;0;1;0;272000.0;31.2;-0.001544
1.0;1;0;1;0;300000.0;24.0;0.012957
2.0;1;0;1;0;335000.0;35.2;0.023671
2.0;1;1;0;1;428000.0;42.0;-0.011981
4.0;2;0;1;0;649000.0;77.8;-0.011981
1.0;1;1;0;0;90000.0;8.0;-0.011981
1.0;1;1;1;1;315000.0;26.9;0.014442
5.0;3;1;1;1;1390000.0;144.0;0.053731
2.0;1;1;1;1;430000.0;48.0;0.014442
1.0;1;1;0;1;302000.0;28.0;0.012957
4.0;3;1;1;0;697000.0;84.0;0.052894
2.0;1;1;1;0;275000.0;45.0;-0.011981
3.0;1;0;0;0;11.0;56.0;0.052894
1.0;1;1;0;0;185000.0;17.0;0.020369
4.0;2;1;1;1;1199000.0;112.4;0.053731
3.0;2;1;1;0;598000.0;60.0;0.052894
3.0;1;0;1;0;785000.0;80.0;0.012957
3.0;2;1;0;0;451000.0;64.9;-0.009978
2.0;1;0;0;1;350000.0;48.0;-0.011981
3.0;2;1;0;1;699000.0;76.0;0.052894
4.0;3;1;1;1;648000.0;83.0;-0.00142
3.0;2;1;1;1;620000.0;58.0;0.052894
4.0;2;1;1;1;950950.0;100.7;0.196009
1.0;1;0;0;0;247000.0;16.7;0.016535
2.0;1;1;1;0;760000.0;45.9;0.030506
1.0;1;0;0;0;130000.0;13.0;0.014442
3.0;2;1;0;0;755000.0;65.0;0.012957
4.0;2;1;0;1;750000.0;86.0;0.014442
5.0;4;1;1;1;945000.0;86.0;0.052894
1.0;1;1;0;1;220000.0;19.0;0.196009
1.0;1;0;0;0;305000.0;29.0;-0.011981
4.0;3;1;0;0;1455000.0;87.0;0.196009
4.0;3;1;0;0;2244000.0;100.0;0.196009
2.0;1;1;0;0;808000.0;47.0;0.196009
1.0;1;1;0;1;326000.0;28.0;0.052894
3.0;2;1;1;1;1395000.0;67.0;0.181532
1.0;1;1;1;1;287000.0;30.0;0.014442
1.0;1;1;0;1;172000.0;21.8;-0.00142
1.0;1;0;0;0;147000.0;15.0;-0.009978
2.0;1;1;1;1;368000.0;44.0;-0.00142
3.0;2;1;1;1;840000.0;76.0;0.196009
2.0;1;0;0;1;178000.0;23.0;-0.009978
1.0;1;1;1;1;275000.0;34.0;-0.011981
4.0;3;1;1;1;1360000.0;110.0;0.196009
2.0;1;0;0;1;441000.0;33.4;0.181532
3.0;2;1;1;0;850000.0;78.0;0.053731
3.0;2;1;1;0;898000.0;79.0;0.053731
5.0;3;1;0;1;1500000.0;130.0;0.053731
5.0;4;1;0;1;769000.0;104.0;-0.009978
3.0;2;1;1;1;750000.0;66.0;-0.001544
4.0;2;1;1;0;924000.0;88.5;0.019963
6.0;3;1;0;1;998000.0;121.0;0.053731
4.0;2;1;0;0;580000.0;82.0;0.014442
2.0;1;0;0;0;299000.0;24.0;0.014442
3.0;2;1;1;0;498000.0;57.8;-0.00142
3.0;2;0;0;0;320000.0;41.0;-0.011981
3.0;1;1;1;0;512000.0;54.0;0.053731
1.0;1;0;0;0;195000.0;21.0;-0.011981
3.0;2;1;1;0;577500.0;49.4;0.019963
4.0;3;1;0;1;490000.0;85.2;-0.009978
2.0;1;1;1;1;402000.0;44.0;0.020369
2.0;1;0;0;0;257000.0;26.0;-0.00142
4.0;3;1;1;0;735000.0;80.2;-0.009978
3.0;2;1;1;1;695250.0;73.0;0.196009
2.0;1;1;1;1;667000.0;54.0;0.016535
3.0;1;0;1;0;1627000.0;97.0;0.05245
4.0;3;1;0;0;520000.0;91.0;-0.009978
1.0;1;0;0;0;183000.0;23.0;-0.011981
4.0;3;1;0;1;920000.0;76.0;-0.00142
2.0;1;1;1;1;379000.0;41.0;0.014442
6.0;4;1;1;0;1595000.0;124.0;0.05245
2.0;1;0;0;0;277695.0;25.0;-0.00142
5.0;4;1;1;1;1850000.0;163.0;0.196009
3.0;2;1;1;0;583000.0;71.1;0.019963
5.0;3;1;1;1;1595000.0;136.3;0.053731
5.0;3;1;1;0;1496000.0;176.0;0.012957
2.0;2;1;0;1;535000.0;57.5;0.052894
4.0;3;1;0;0;3758000.0;157.6;0.196009
5.0;4;1;0;0;4879000.0;206.4;0.196009
4.0;3;1;1;0;1190000.0;95.0;0.052894
3.0;2;1;1;1;520000.0;69.0;-0.011981
3.0;2;0;0;0;739000.0;73.0;0.023671
4.0;3;1;1;1;1200000.0;130.0;-0.009978
1.0;1;0;0;0;255000.0;22.0;0.016535
2.0;1;1;0;0;439000.0;57.0;-0.001544
7.0;4;1;1;1;2995000.0;246.0;0.196009
1.0;1;0;0;0;590000.0;25.0;0.030025
1.0;1;0;0;0;95000.0;7.0;0.181532
1.0;1;1;0;0;185000.0;18.7;0.014442
2.0;1;0;0;0;380000.0;39.0;-0.011981
3.0;2;0;1;0;500000.0;48.0;-0.011981
3.0;2;1;1;0;819000.0;61.7;0.016535
3.0;1;0;1;0;503000.0;56.6;0.014442
5.0;5;1;0;1;1400000.0;110.0;0.196009
4.0;2;1;1;0;875000.0;91.0;-0.00142
3.0;2;0;1;0;439000.0;59.0;-0.00142
1.0;1;1;0;0;354000.0;36.0;0.016535
4.0;3;1;1;1;430000.0;82.0;-0.00142
4.0;3;1;1;1;445000.0;80.6;-0.00142
1.0;1;1;0;0;450000.0;28.0;0.05245
3.0;2;0;1;0;879500.0;93.5;0.023671
3.0;2;1;0;0;470000.0;59.0;-0.009978
6.0;4;1;0;0;1595000.0;122.0;0.05245
5.0;2;1;0;1;1850000.0;109.0;0.052894
4.0;3;1;1;1;710000.0;76.0;-0.001544
1.0;1;0;1;0;89000.0;10.0;-0.011981
5.0;3;1;1;1;990000.0;121.0;0.053731
1.0;1;1;0;1;160000.0;23.0;-0.00142
3.0;2;1;1;1;980000.0;93.8;0.014442
1.0;1;0;0;0;300000.0;18.0;0.196009
2.0;1;1;0;0;849000.0;61.0;0.052894
2.0;1;1;1;0;325000.0;23.2;0.016535
3.0;1;1;0;0;884000.0;64.0;0.052894
2.0;1;0;0;1;385000.0;38.0;0.052894
5.0;3;1;0;1;1395000.0;127.0;0.012957
2.0;1;0;1;0;399000.0;51.0;-0.009978
3.0;2;1;1;0;467000.0;52.0;-0.00142
1.0;1;0;0;0;217942.0;17.0;-0.001544
1.0;1;0;1;0;200000.0;21.7;-0.001544
3.0;2;0;1;0;299000.0;36.5;-0.009978
4.0;3;1;1;1;590000.0;88.0;-0.009978
3.0;2;1;1;1;505000.0;62.4;0.052894
3.0;2;0;1;0;1020000.0;105.0;0.05245
3.0;2;1;1;1;525000.0;62.4;0.052894
1.0;1;1;0;1;238350.0;24.0;-0.011981
2.0;1;0;0;0;410000.0;43.0;0.030506
1.0;1;0;0;1;117000.0;8.0;0.052894
3.0;2;1;1;0;840000.0;70.4;0.023671
2.0;1;1;0;0;310000.0;39.0;-0.00142
1.0;1;0;0;0;231500.0;25.0;0.020369
2.0;1;0;0;0;440000.0;44.0;0.030506
5.0;4;1;1;1;993000.0;123.3;0.196009
3.0;2;1;1;1;465000.0;47.0;0.014442
3.0;2;1;1;1;585000.0;71.0;-0.001544
3.0;2;0;1;0;550000.0;58.0;0.014442
1.0;1;1;0;0;83000.0;8.0;0.052894
2.0;1;1;1;1;550000.0;38.0;0.081818
1.0;1;1;0;1;226000.0;21.0;0.052894
2.0;1;1;1;1;356500.0;31.0;0.016535
3.0;1;0;0;0;700000.0;52.0;-0.011981
1.0;1;0;0;0;149000.0;20.0;-0.011981
1.0;1;1;0;1;110000.0;9.4;0.196009
2.0;1;1;1;0;575000.0;56.0;-0.011981
4.0;3;1;0;0;1600000.0;78.0;0.196009
4.0;3;1;0;0;1650000.0;92.0;-0.001544
3.0;1;1;0;0;620000.0;64.0;0.053731
3.0;2;0;1;0;458000.0;55.0;0.012957
2.0;1;0;1;0;435000.0;43.0;0.014442
3.0;2;1;1;0;879000.0;70.0;0.048162
1.0;1;1;0;1;199000.0;12.7;0.181532
2.0;1;0;1;0;329000.0;40.0;-0.011981
4.0;2;1;0;1;1050000.0;108.0;0.053731
5.0;3;1;1;0;1265000.0;133.0;0.053731
4.0;3;0;0;1;1200000.0;108.0;0.196009
2.0;1;0;1;1;279000.0;29.0;0.012957
4.0;2;1;0;0;630000.0;68.0;0.053731
1.0;1;0;0;0;199000.0;17.0;0.030506
1.0;1;0;0;1;275000.0;16.0;0.081818
1.0;1;1;0;1;285000.0;23.0;0.196009
3.0;2;0;1;0;419200.0;58.0;-0.009978
1.0;1;1;0;0;359000.0;40.0;-0.001544
1.0;1;0;1;1;238500.0;23.0;0.012957
2.0;1;0;1;1;463500.0;36.0;0.016535
1.0;1;0;0;0;180000.0;18.0;0.020369
3.0;2;1;1;0;439000.0;57.0;0.052894
2.0;1;1;1;0;359000.0;46.0;-0.011981
2.0;1;0;1;0;430000.0;49.0;0.020369
2.0;1;0;1;0;435000.0;41.0;-0.011981
2.0;1;1;1;0;440000.0;48.0;0.019963
2.0;1;0;1;0;339000.0;29.6;-0.001544
1.0;1;1;1;0;252000.0;30.3;-0.011981
2.0;1;1;0;0;420000.0;43.4;-0.00142
2.0;1;1;0;0;540000.0;50.0;0.181532
3.0;3;0;1;0;450000.0;58.0;-0.011981
3.0;2;1;1;0;650000.0;72.0;-0.011981
3.0;2;1;1;1;630000.0;62.5;-0.009978
2.0;1;1;1;0;492900.0;45.8;0.052894
2.0;1;1;0;1;525000.0;42.0;0.181532
2.0;1;0;1;0;470000.0;47.5;0.019963
3.0;1;1;1;1;449000.0;63.7;-0.00142
4.0;2;0;1;1;610000.0;62.0;-0.00142
1.0;1;1;1;1;330000.0;32.1;0.014442
2.0;1;0;0;0;349000.0;53.0;-0.00142
1.0;1;0;0;0;200000.0;17.0;0.030506
1.0;1;0;0;0;219000.0;19.3;0.012957
3.0;1;0;0;0;660000.0;56.0;-0.011981
3.0;2;0;1;0;899000.0;67.0;0.023671
2.0;1;0;1;0;750000.0;55.0;0.05245
1.0;1;0;1;0;165000.0;13.0;0.053731
2.0;1;1;1;1;360000.0;46.0;0.012957
2.0;1;1;1;0;365000.0;32.0;0.014442
2.0;1;0;1;0;350000.0;34.0;0.020369
1.0;1;1;0;1;215000.0;22.0;0.052894
1.0;1;1;0;0;184000.0;21.0;0.012957
4.0;3;1;1;1;899000.0;94.0;0.020369
2.0;1;0;0;0;609000.0;50.0;0.053731
2.0;1;1;1;1;472500.0;40.0;0.052894
2.0;1;0;1;0;365000.0;32.0;0.052894
3.0;1;1;1;0;754560.0;68.3;0.196009
3.0;2;0;1;0;469000.0;47.0;-0.001544
4.0;2;1;1;0;1195000.0;104.0;0.052894
1.0;1;0;0;0;95000.0;6.0;0.196009
2.0;1;1;1;1;586000.0;57.0;-0.009978
1.0;1;0;0;0;430000.0;31.0;0.11758
7.0;4;1;1;1;2220000.0;197.0;0.019963
3.0;2;1;0;0;560000.0;57.0;-0.001544
1.0;1;1;0;1;235000.0;18.0;0.052894
1.0;1;0;1;0;245000.0;19.0;0.11758
4.0;2;1;1;1;675000.0;65.0;-0.011981
3.0;1;0;1;0;790000.0;63.0;-0.011981
1.0;1;1;1;1;292000.0;34.0;-0.009978
4.0;3;1;1;1;595000.0;86.0;-0.001544
4.0;2;0;1;0;890000.0;95.0;-0.011981
2.0;1;1;1;0;320000.0;32.0;0.019963
2.0;1;0;1;0;369000.0;33.0;0.014442
2.0;1;1;1;0;440000.0;39.0;0.014442
1.0;1;0;0;0;219000.0;23.0;-0.001544
2.0;1;1;1;1;460000.0;31.3;0.016535
2.0;1;1;0;1;560000.0;45.0;0.196009
4.0;2;1;1;1;820000.0;95.0;0.052894
1.0;1;1;0;0;197500.0;18.0;0.053731
2.0;1;0;0;0;375000.0;33.0;0.019963
2.0;1;1;0;0;420000.0;35.0;0.05245
4.0;2;1;0;0;710000.0;67.0;0.052894
1.0;1;0;0;0;390000.0;36.0;0.196009
1.0;1;0;0;0;249000.0;22.0;0.020369
4.0;3;1;1;0;840000.0;88.0;0.081818
2.0;1;0;1;1;420000.0;44.0;0.052894
4.0;3;0;1;0;665000.0;77.0;-0.001544
3.0;2;1;1;1;776000.0;55.0;0.196009
2.0;1;1;1;0;470000.0;35.0;0.05245
3.0;1;0;1;0;565000.0;62.0;0.012957
2.0;1;0;1;0;329000.0;35.0;0.014442
2.0;1;1;1;1;366000.0;43.0;0.052894
1.0;1;1;0;0;270000.0;27.0;-0.011981
2.0;1;0;1;0;449000.0;46.6;0.052894
3.0;2;1;1;0;625000.0;69.0;0.053731
3.0;2;0;0;0;483600.0;46.0;0.053731
2.0;1;0;0;0;355000.0;33.0;-0.009978
3.0;2;1;1;0;455000.0;54.0;-0.009978
3.0;2;1;1;1;499000.0;70.0;-0.009978
1.0;1;0;0;0;385000.0;36.0;0.014442
3.0;2;1;1;0;790000.0;80.8;0.014442
1.0;1;0;0;0;135000.0;11.0;0.053731
4.0;2;1;1;0;489000.0;65.0;-0.011981
1.0;1;0;0;0;210000.0;20.0;0.053731
3.0;2;0;1;0;515000.0;41.0;0.05245
3.0;2;1;1;0;780000.0;83.0;-0.011981
2.0;1;0;1;0;280000.0;27.5;-0.011981
3.0;2;1;1;0;640000.0;76.0;0.012957
3.0;2;0;1;0;799000.0;71.0;0.053731
3.0;2;0;1;0;435000.0;66.0;-0.00142
3.0;2;0;0;0;940000.0;54.0;0.11758
1.0;1;1;1;1;283500.0;28.0;0.020369
2.0;1;0;0;1;860000.0;68.3;0.053731
3.0;2;1;0;0;449000.0;55.0;-0.009978
1.0;1;0;1;0;199900.0;22.0;-0.011981
1.0;1;0;1;0;250000.0;18.0;0.11758
2.0;1;0;0;0;385000.0;36.0;0.014442
1.0;1;1;0;1;116000.0;8.0;0.196009
3.0;2;0;1;0;465000.0;60.0;-0.011981
5.0;4;0;1;0;1990000.0;172.0;0.181532
6.0;4;1;1;0;1600000.0;121.0;0.052894
1.0;1;0;0;0;373000.0;29.0;0.05245
1.0;1;0;0;0;230000.0;18.7;0.196009
2.0;1;0;0;0;338000.0;38.1;-0.00142
2.0;1;0;1;0;395000.0;43.0;0.012957
4.0;2;1;1;0;950000.0;98.0;0.014442
3.0;2;1;1;0;545000.0;62.0;0.019963
3.0;2;0;0;0;800000.0;82.0;0.019963
1.0;1;1;1;0;330000.0;29.0;0.014442
1.0;1;1;0;1;304000.0;32.0;0.053731
4.0;3;0;1;0;900000.0;92.0;-0.001544
2.0;1;1;1;0;530000.0;43.2;0.052894
2.0;1;1;0;0;360000.0;29.2;0.019963
4.0;3;1;1;0;910000.0;70.0;0.053731
2.0;1;1;1;1;355000.0;43.3;-0.009978
3.0;2;1;1;0;737000.0;68.1;-0.009978
3.0;2;1;0;0;671730.0;64.0;0.020369
3.0;2;0;1;0;972000.0;91.0;0.020369
2.0;1;1;1;1;390000.0;47.6;0.196009
1.0;1;1;0;0;248000.0;24.0;0.023671
5.0;3;1;1;0;980000.0;98.5;0.014442
2.0;1;1;1;1;515000.0;60.0;-0.009978
2.0;1;0;1;0;750000.0;66.0;0.052894
2.0;1;0;1;0;875000.0;59.0;0.016535
2.0;1;1;1;0;660000.0;60.0;0.016535
1.0;1;1;1;0;262000.0;20.0;0.052894
2.0;1;1;1;0;410000.0;47.0;0.052894
2.0;1;0;1;0;380000.0;35.0;0.053731
4.0;2;1;1;1;650000.0;80.0;0.052894
3.0;2;0;1;0;790000.0;57.7;0.023671
2.0;1;1;1;1;419000.0;46.0;0.012957
4.0;3;1;1;0;980000.0;100.0;0.053731
1.0;1;1;0;0;214000.0;19.0;-0.011981
4.0;3;1;1;0;540000.0;52.0;0.052894
1.0;1;1;0;0;340000.0;24.0;0.048162
3.0;2;1;0;0;625000.0;68.0;0.196009
3.0;2;1;1;0;649000.0;63.0;0.053731
1.0;1;0;0;0;353000.0;31.1;0.048162
2.0;1;0;1;0;440000.0;36.7;0.081818
2.0;1;1;0;1;355000.0;29.0;0.052894
1.0;1;0;1;0;150000.0;14.4;0.053731
3.0;2;1;1;1;705000.0;72.0;0.019963
2.0;1;1;0;0;428000.0;36.0;-0.011981
2.0;1;1;0;0;391000.0;36.0;-0.011981
2.0;1;0;0;0;369000.0;38.0;0.052894
3.0;2;1;1;0;660000.0;57.0;0.016535
4.0;3;1;1;0;730000.0;70.0;0.014442
2.0;1;1;1;1;410000.0;40.0;0.052894
2.0;1;1;1;0;419000.0;45.0;0.019963
4.0;3;1;1;0;570000.0;74.0;-0.00142
3.0;2;0;1;0;11.0;60.0;0.020369
3.0;2;1;1;0;710000.0;64.0;-0.009978
1.0;1;0;0;0;229000.0;24.0;-0.001544
5.0;3;1;1;1;1081000.0;107.9;0.052894
3.0;2;0;1;0;494000.0;48.1;0.052894
4.0;2;1;1;1;1120000.0;120.0;0.196009
2.0;1;0;0;0;385000.0;29.0;0.081818
2.0;1;0;1;1;472500.0;42.0;0.052894
2.0;1;0;1;0;330000.0;40.0;0.014442
2.0;1;0;1;1;353000.0;34.0;0.019963
3.0;1;0;1;0;450000.0;53.0;0.014442
1.0;1;0;0;0;131000.0;13.0;0.020369
2.0;1;1;1;0;398000.0;40.0;-0.001544
1.0;1;1;0;0;280000.0;25.0;0.023671
1.0;1;1;0;1;128000.0;9.7;0.196009
1.0;1;0;1;0;279000.0;30.4;-0.00142
3.0;2;0;0;1;695000.0;61.0;0.081818
2.0;1;0;0;0;255000.0;22.0;0.012957
3.0;2;0;1;0;420000.0;45.0;0.012957
2.0;1;1;1;0;535000.0;42.0;0.196009
4.0;3;0;1;0;619000.0;88.0;-0.009978
2.0;1;0;1;0;430000.0;40.0;-0.009978
1.0;1;0;0;0;265000.0;23.0;0.020369
1.0;1;0;0;0;219000.0;17.0;0.048162
2.0;1;1;0;0;384650.0;36.0;0.019963
2.0;1;1;1;0;445000.0;36.0;0.052894
3.0;2;1;1;0;590000.0;63.1;-0.009978
2.0;1;1;1;1;270000.0;44.0;0.052894
5.0;2;1;1;0;1127000.0;106.3;0.181532
4.0;2;1;1;0;781000.0;108.2;0.196009
2.0;1;1;1;0;549000.0;47.0;0.020369
2.0;1;0;0;0;758000.0;74.0;0.020369
2.0;1;1;1;1;690000.0;75.0;0.014442
4.0;3;1;1;0;852000.0;102.3;0.012957
2.0;1;0;1;0;234500.0;28.0;-0.011981
5.0;3;1;1;0;1164000.0;113.0;0.196009
4.0;3;1;1;1;3650000.0;180.0;0.181532
3.0;2;1;1;1;540000.0;59.3;-0.009978
2.0;1;0;1;0;413000.0;46.0;0.019963
4.0;3;1;1;0;645000.0;83.0;0.014442
3.0;1;1;1;1;715000.0;73.1;0.023671
3.0;2;1;1;1;715000.0;73.1;-0.011981
3.0;1;1;1;1;715000.0;73.1;0.053731
4.0;2;1;1;1;975000.0;100.0;0.196009
1.0;1;0;0;0;79000.0;7.0;0.020369
3.0;2;1;1;0;730000.0;74.0;0.196009
1.0;1;1;1;0;349000.0;38.8;-0.001544
4.0;2;0;1;0;599000.0;65.0;-0.00142
1.0;1;0;1;0;280000.0;26.9;0.019963
3.0;2;0;1;0;385000.0;45.6;-0.001544
3.0;2;1;1;1;350000.0;53.2;-0.011981
5.0;4;1;1;0;1625000.0;119.0;0.052894
3.0;1;0;0;0;439000.0;49.0;-0.009978
4.0;2;1;1;0;879000.0;73.0;0.012957
5.0;3;1;1;0;980000.0;90.0;0.012957
1.0;1;0;1;0;190000.0;20.0;-0.001544
3.0;2;1;1;0;610000.0;65.0;0.052894
3.0;2;1;1;0;399000.0;49.0;-0.011981
3.0;2;1;1;0;560000.0;50.0;0.012957
3.0;2;1;1;0;849000.0;77.0;0.020369
2.0;1;0;0;0;309000.0;34.0;0.019963
2.0;1;1;0;0;389000.0;33.0;-0.011981
3.0;2;1;0;0;520000.0;53.0;-0.001544
4.0;3;1;1;1;1790000.0;107.0;0.081818
1.0;1;0;1;0;330000.0;33.7;-0.001544
4.0;3;1;1;0;1000000.0;102.0;-0.001544
3.0;2;0;0;0;489000.0;51.0;-0.001544
3.0;2;1;1;1;639000.0;70.0;-0.001544
1.0;1;1;0;0;270000.0;28.0;0.012957
2.0;1;0;1;0;315000.0;30.3;-0.001544
1.0;1;1;1;1;315000.0;35.0;0.019963
2.0;1;0;1;0;545000.0;49.0;0.053731
2.0;1;1;0;1;439000.0;52.0;-0.011981
1.0;1;0;0;0;185000.0;11.4;0.030025
3.0;2;0;1;0;850000.0;60.0;0.030025
3.0;2;0;0;1;630000.0;61.0;0.012957
1.0;1;1;1;1;250000.0;21.6;0.196009
3.0;2;1;1;0;560000.0;54.0;-0.001544
1.0;1;1;0;0;117000.0;12.0;-0.009978
3.0;2;1;1;1;499000.0;62.6;-0.009978
2.0;1;1;1;0;365000.0;37.0;-0.00142
1.0;1;1;0;1;98000.0;9.0;0.014442
5.0;3;1;0;0;849000.0;97.0;0.053731
3.0;2;0;1;0;431000.0;52.0;-0.001544
2.0;1;1;1;1;432550.0;40.3;-0.009978
3.0;1;1;1;1;1070000.0;80.2;0.181532
3.0;2;0;1;0;665000.0;83.0;0.053731
3.0;2;1;1;1;499000.0;71.4;-0.009978
2.0;1;1;0;0;535000.0;36.1;0.030025
2.0;1;0;1;1;360000.0;36.1;0.052894
5.0;3;1;0;0;1090000.0;118.0;-0.011981
4.0;2;1;1;1;940000.0;91.6;0.053731
3.0;2;0;1;1;529000.0;50.0;0.012957
4.0;3;1;1;1;419800.0;81.0;-0.001544
3.0;2;0;1;1;650000.0;60.0;-0.011981
3.0;2;1;1;0;578000.0;60.7;0.014442
6.0;3;1;1;1;2185000.0;187.8;0.181532
3.0;2;0;0;0;825000.0;71.0;0.05245
1.0;1;0;0;0;174000.0;19.5;-0.001544
3.0;2;1;1;1;620000.0;77.0;0.052894
3.0;2;1;1;0;649000.0;70.1;-0.001544
4.0;3;1;1;1;760000.0;90.8;-0.009978
2.0;1;0;0;0;460000.0;35.6;0.05245
3.0;2;1;1;1;730000.0;70.0;0.196009
2.0;1;1;0;0;440000.0;52.5;-0.009978
3.0;2;0;0;0;849000.0;59.0;0.012957
6.0;4;1;1;1;2290000.0;185.0;-0.011981
1.0;1;0;1;0;305000.0;24.0;-0.011981
2.0;1;1;1;0;423000.0;43.0;0.012957
1.0;1;0;0;0;155000.0;15.0;-0.011981
3.0;2;1;0;1;665000.0;78.0;0.020369
4.0;3;1;1;1;675000.0;91.0;-0.009978
1.0;1;0;0;0;194250.0;19.6;0.020369
3.0;2;0;1;0;435000.0;45.0;-0.011981
1.0;1;0;1;0;229000.0;28.3;-0.001544
4.0;2;1;1;0;1150000.0;90.0;0.196009
5.0;3;1;1;0;1399000.0;114.0;0.053731
