Nombre de pieces;Nombre de chambres;Superficie salon (m²);Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;315000;31.0;75014;7368;-1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;0;0;0;1;5.0;5.0;5.0;508000;55.0;75018;1800;5.0;6.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;1;0;0;1;-1.0;5.0;2.0;630000;77.6;75012;1460;0.0;6.0
3.0;2;-1.0;0;1;0;1;0;0;0;1;0;1;0;0;-1.0;6.0;2.0;735000;50.0;75017;1290;-1.0;-1.0
1.0;1;18.1;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;120000;18.1;75019;400;4.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;1;0;0;0;1;1.0;5.0;5.0;570000;61.0;75009;0;1.0;6.0
1.0;1;14.5;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;150000;14.5;75020;0;0.0;5.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;790000;68.0;75017;3387;-1.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;5.0;5.0;3.0;499500;53.5;75015;1182;0.0;7.0
1.0;1;7.4;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;81000;7.4;75014;80;8.0;-1.0
1.0;1;21.0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;5.0;3.0;298000;28.8;75018;1140;0.0;4.0
1.0;1;30.0;0;1;0;1;0;0;0;0;0;1;0;1;-1.0;6.0;6.0;379000;30.0;75116;2088;0.0;6.0
4.0;3;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;5.0;5.0;2.0;1299000;95.0;75018;2568;-1.0;-1.0
1.0;1;19.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;6.0;2.0;210000;19.0;75010;620;5.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;1;0;0;1;-1.0;5.0;5.0;700000;61.0;75018;1600;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;325000;37.0;75015;0;1.0;-1.0
1.0;1;37.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;325000;37.0;75015;0;1.0;-1.0
3.0;2;26.0;0;0;0;1;0;1;0;1;1;0;0;1;3.0;5.0;3.0;445000;54.0;75015;0;1.0;6.0
6.0;3;21.4;0;1;0;1;0;1;0;1;0;0;0;0;5.0;4.0;4.0;1590000;88.7;75007;3372;3.0;6.0
1.0;1;11.3;0;0;0;0;0;1;0;1;0;0;0;1;1.0;5.0;3.0;109000;11.3;75018;547;7.0;7.0
3.0;2;-1.0;0;0;0;0;0;1;0;0;0;1;0;1;5.0;5.0;2.0;299000;42.6;75018;636;0.0;1.0
1.0;1;21.0;0;0;0;1;0;1;0;1;1;1;0;1;1.0;6.0;6.0;275000;21.0;75006;0;3.0;4.0
1.0;1;16.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;4.0;2.0;140000;19.0;75018;744;0.0;1.0
1.0;1;34.4;0;1;0;0;0;1;0;1;0;0;0;1;1.0;1.0;1.0;296900;34.4;75017;0;1.0;5.0
1.0;1;22.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;219000;22.0;75010;0;0.0;6.0
6.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;5.0;2.0;880000;121.0;75010;0;0.0;6.0
3.0;2;27.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;418000;60.0;75019;1800;3.0;6.0
1.0;1;22.9;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;175000;22.9;75020;1728;3.0;7.0
1.0;1;18.9;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;155000;18.9;75020;1444;3.0;7.0
1.0;1;49.0;0;0;0;1;0;0;0;0;1;0;0;1;-1.0;5.0;2.0;472500;49.0;75014;1250;0.0;6.0
2.0;1;16.0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;4.0;4.0;419900;34.0;75016;1171;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;-1.0;3.0;1.0;430000;53.1;75020;0;3.0;6.0
3.0;2;37.0;1;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;800000;82.0;75006;0;0.0;-1.0
1.0;1;27.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;320000;27.0;75017;0;5.0;5.0
8.0;5;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;1400000;234.0;75020;0;0.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;367500;37.0;75020;1240;2.0;-1.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;6.0;6.0;349000;35.0;75019;1361;0.0;6.0
1.0;1;21.4;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;172000;21.4;75018;1400;1.0;5.0
2.0;1;15.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;6.0;2.0;343200;34.0;75009;600;0.0;6.0
3.0;2;34.0;1;0;0;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;950000;90.0;75020;2600;0.0;2.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;5.0;2.0;225000;22.1;75020;850;2.0;4.0
1.0;1;22.1;0;0;0;1;0;1;0;1;0;0;0;1;3.0;5.0;2.0;225000;22.1;75020;850;2.0;4.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;5.0;5.0;425000;49.0;75015;5160;-1.0;-1.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;790000;68.0;75018;3387;0.0;-1.0
2.0;1;30.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;5.0;2.0;686400;46.5;75001;0;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;5.0;2.0;378000;39.0;75017;1320;0.0;6.0
4.0;3;32.0;0;0;0;1;0;1;0;1;0;0;0;1;1.0;4.0;5.0;635000;78.0;75014;3500;0.0;3.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;390000;30.6;75016;0;0.0;3.0
1.0;1;18.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;112000;18.0;75012;0;2.0;7.0
5.0;3;55.0;0;1;0;1;0;1;1;1;1;0;0;0;-1.0;6.0;6.0;1890000;158.0;75017;5200;1.0;4.0
1.0;1;7.8;0;0;0;0;0;0;0;1;1;1;0;0;-1.0;5.0;3.0;87000;7.8;75017;0;6.0;6.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;635000;62.0;75015;0;0.0;-1.0
1.0;1;21.6;0;1;0;0;0;0;0;0;1;1;0;0;-1.0;5.0;3.0;318000;21.6;75007;600;7.0;7.0
4.0;2;-1.0;0;1;0;0;0;0;0;0;1;0;0;0;-1.0;5.0;2.0;880000;100.0;75011;1557;0.0;6.0
1.0;1;16.2;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;165000;16.2;75018;0;0.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;640000;51.0;75008;0;4.0;5.0
1.0;1;11.1;0;0;0;0;0;0;0;1;0;0;0;1;3.0;4.0;2.0;122540;11.1;75018;100;4.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;215000;23.0;75018;635;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;238000;20.0;75010;720;0.0;6.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;5.0;4.0;2.0;650000;54.0;75002;1641;2.0;6.0
1.0;1;20.0;0;0;0;1;0;1;0;1;0;1;0;1;3.0;5.0;2.0;255000;25.0;75018;804;0.0;4.0
1.0;1;10.0;0;1;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;3.0;115000;11.0;75009;500;0.0;4.0
1.0;1;18.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;168000;18.0;75019;715;-1.0;-1.0
2.0;1;15.0;0;0;0;1;0;1;1;0;0;1;0;0;-1.0;5.0;3.0;265000;28.1;75020;590;0.0;6.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;1240000;126.0;75016;0;7.0;9.0
1.0;1;26.0;0;1;0;0;0;0;0;1;1;0;0;1;3.0;5.0;3.0;270000;26.0;75017;0;6.0;8.0
2.0;1;29.0;0;1;0;1;0;0;0;1;0;0;0;0;5.0;4.0;4.0;590000;53.1;75007;1080;0.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;649000;64.0;75020;0;0.0;3.0
1.0;1;30.0;1;1;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;2.0;360000;30.0;75015;0;4.0;8.0
3.0;2;18.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;4.0;645000;55.0;75018;2;0.0;4.0
1.0;1;16.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;155000;16.0;75011;900;0.0;6.0
1.0;1;8.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;86000;8.0;75002;552;3.0;6.0
3.0;1;15.0;0;0;0;0;0;0;0;1;0;1;0;1;-1.0;6.0;6.0;655000;66.0;75010;2400;0.0;-1.0
2.0;1;19.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;1.0;1.0;580000;46.0;75015;0;4.0;5.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;1;0;0;1;-1.0;5.0;4.0;472500;48.0;75017;0;2.0;6.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;566000;55.0;75015;0;6.0;6.0
1.0;1;27.0;0;0;0;0;0;1;0;0;0;0;0;1;-1.0;5.0;3.0;265000;27.0;75013;420;-1.0;-1.0
1.0;1;31.0;0;1;0;0;0;0;0;1;0;0;0;0;-1.0;6.0;3.0;319000;31.0;75014;0;2.0;6.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;4.0;4.0;550000;55.0;75015;0;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;4.0;485000;51.0;75015;3643;-1.0;-1.0
1.0;1;19.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;6.0;3.0;163900;19.0;75020;0;1.0;5.0
2.0;1;17.0;0;1;0;0;0;1;0;0;1;0;0;0;3.0;4.0;4.0;399000;45.0;75010;2200;0.0;7.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;399000;42.0;75017;0;0.0;4.0
6.0;4;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;6.0;6.0;1950000;187.0;75007;0;0.0;-1.0
1.0;1;15.0;0;0;0;0;0;1;0;1;0;1;0;1;3.0;6.0;3.0;169000;15.0;75018;696;0.0;6.0
3.0;2;-1.0;0;1;0;1;0;1;1;1;1;1;0;1;3.0;4.0;4.0;670000;75.0;75015;7560;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;2400000;301.0;75020;0;0.0;1.0
5.0;3;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;4.0;3.0;1330000;109.0;75018;220;1.0;7.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;2.0;280000;35.3;75010;0;-1.0;-1.0
1.0;1;28.2;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;267000;28.2;75010;0;2.0;3.0
2.0;1;-1.0;0;0;0;0;0;1;1;1;0;0;0;1;-1.0;3.0;3.0;325000;40.0;75013;1200;0.0;4.0
1.0;1;26.0;0;0;0;0;0;0;0;1;1;0;0;1;3.0;5.0;3.0;345000;26.0;75007;0;1.0;3.0
1.0;1;8.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;85000;8.0;75016;0;7.0;7.0
1.0;1;15.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;3.0;150000;15.0;75008;550;6.0;6.0
2.0;1;57.0;0;0;0;0;0;0;0;0;1;0;0;1;1.0;4.0;4.0;1445000;102.0;75004;3900;0.0;-1.0
1.0;1;20.6;0;1;0;1;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;185000;20.6;75020;0;7.0;8.0
1.0;1;7.6;0;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;3.0;59900;7.6;75014;319;4.0;4.0
1.0;1;17.5;0;0;0;1;0;1;0;1;0;1;0;1;-1.0;4.0;2.0;255000;17.5;75016;580;0.0;2.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;250000;28.1;75020;596;0.0;-1.0
1.0;1;8.0;0;0;0;0;0;0;0;1;0;0;0;1;5.0;5.0;3.0;98000;12.0;75013;684;0.0;4.0
1.0;1;48.0;0;0;0;1;0;1;0;0;0;1;0;0;-1.0;6.0;3.0;495000;48.0;75014;0;4.0;4.0
5.0;4;38.0;0;0;0;1;0;0;0;0;1;0;0;1;-1.0;4.0;4.0;1190000;126.3;75016;4500;0.0;6.0
6.0;3;-1.0;0;0;0;0;0;0;0;1;1;0;0;1;3.0;4.0;4.0;1490000;146.0;75017;0;0.0;-1.0
3.0;1;-1.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;5.0;5.0;570000;70.0;75015;5400;-1.0;-1.0
1.0;1;26.0;0;1;0;1;0;0;0;1;1;0;0;0;5.0;5.0;3.0;249000;26.0;75015;980;0.0;5.0
4.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;638600;62.0;75018;1440;0.0;5.0
1.0;1;18.0;0;0;0;0;0;0;0;1;0;0;0;1;3.0;5.0;3.0;157500;18.0;75019;0;0.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;278000;27.0;75011;0;4.0;5.0
2.0;1;18.0;0;1;0;1;0;0;0;0;1;1;0;0;3.0;4.0;4.0;360000;45.0;75015;3860;-1.0;-1.0
2.0;1;30.0;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;567000;56.0;75116;2460;-1.0;-1.0
3.0;2;-1.0;0;1;0;1;0;1;0;0;0;0;0;0;-1.0;4.0;4.0;460000;55.0;75015;0;1.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;1;0;0;0;5.0;5.0;3.0;349000;47.0;75013;2400;0.0;10.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;602500;36.1;75016;0;0.0;-1.0
1.0;1;8.0;0;1;0;0;0;0;0;1;0;0;0;1;-1.0;4.0;4.0;87500;9.0;75020;1037;1.0;9.0
1.0;1;8.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;88500;9.0;75020;1037;1.0;9.0
3.0;2;37.0;0;1;0;1;0;0;0;1;0;0;0;0;5.0;3.0;3.0;700000;80.0;75010;2160;0.0;4.0
1.0;1;16.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;5.0;170000;16.0;75015;0;0.0;1.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;0;0;0;1;-1.0;6.0;2.0;352000;34.0;75010;1800;2.0;6.0
1.0;1;30.0;0;0;0;1;0;0;0;1;0;1;0;0;3.0;4.0;2.0;380000;30.0;75005;0;3.0;5.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;2.0;353000;41.0;75020;0;1.0;5.0
1.0;1;23.0;1;1;1;1;0;0;0;1;0;0;0;1;3.0;4.0;4.0;212000;23.0;75019;0;5.0;8.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;1;0;0;-1.0;4.0;3.0;430000;46.0;75015;0;3.0;-1.0
1.0;1;39.2;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;328000;39.2;75010;142228;0.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;580000;60.1;75010;0;-1.0;-1.0
2.0;1;26.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;3.0;1.0;380000;40.1;75015;1416;0.0;6.0
3.0;2;-1.0;0;0;1;1;0;0;0;0;0;1;0;1;-1.0;5.0;2.0;726000;82.0;75020;2040;0.0;6.0
1.0;1;33.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;259000;33.0;75018;1200;-1.0;-1.0
3.0;2;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;3.0;5.0;2.0;473000;56.0;75020;2244;-1.0;-1.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;195000;17.0;75003;0;-1.0;-1.0
1.0;1;17.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;178000;17.0;75009;1200;0.0;6.0
4.0;2;29.0;0;1;0;1;0;0;0;0;0;0;0;0;1.0;5.0;2.0;645000;65.0;75018;1436;0.0;5.0
3.0;2;-1.0;1;1;0;1;0;1;1;1;1;0;0;1;-1.0;4.0;5.0;1460000;86.0;75016;0;2.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;4.0;2.0;426000;37.0;75011;650;0.0;1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;0;3.0;4.0;4.0;720000;38.3;75006;0;2.0;8.0
2.0;1;-1.0;0;0;0;1;0;1;0;0;1;0;0;1;-1.0;6.0;3.0;325000;42.0;75018;1696;0.0;5.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;1;0;0;1;-1.0;6.0;3.0;325000;42.0;75018;1696;0.0;5.0
2.0;1;-1.0;0;1;0;1;0;1;0;0;1;0;0;0;-1.0;4.0;4.0;356000;41.0;75020;0;6.0;7.0
1.0;1;31.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;263000;31.0;75018;320;1.0;7.0
4.0;3;22.0;1;1;0;1;0;0;1;1;1;0;0;1;5.0;3.0;1.0;776000;96.0;75014;4526;1.0;8.0
3.0;2;-1.0;0;0;1;1;0;1;0;0;1;0;0;0;-1.0;4.0;4.0;400000;70.0;75019;1464;0.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;4.0;470000;48.0;75017;1816;0.0;1.0
1.0;1;25.0;0;1;0;1;0;1;0;0;0;1;0;0;-1.0;3.0;3.0;212000;28.0;75019;1000;1.0;10.0
1.0;1;14.0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;5.0;3.0;137000;14.0;75011;568;0.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;399000;45.0;75014;1440;0.0;6.0
1.0;1;15.1;0;0;0;0;0;0;0;1;0;0;0;1;3.0;5.0;3.0;155000;15.1;75012;755;2.0;4.0
6.0;3;87.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;3.0;2500000;228.0;75016;15264;1.0;8.0
1.0;1;7.7;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;64000;7.7;75009;0;6.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;1;0;0;0;0;1;3.0;5.0;2.0;315000;34.0;75020;1644;4.0;7.0
5.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;1775000;206.0;75011;2200;1.0;-1.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;73000;30.0;75004;0;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;6.0;2.0;399000;37.0;75011;0;1.0;6.0
3.0;2;15.5;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;428000;49.9;75019;3534;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;462000;51.0;75013;2020;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;299000;36.0;75013;1672;0.0;4.0
1.0;1;14.0;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;167500;14.0;75016;76920;0.0;6.0
1.0;1;38.0;1;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;285000;38.0;75013;2480;-1.0;-1.0
2.0;1;17.0;1;1;0;0;0;1;0;1;1;1;0;1;3.0;5.0;3.0;780000;35.0;75008;0;6.0;9.0
5.0;4;56.2;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;3195000;147.2;75018;0;6.0;-1.0
1.0;1;33.0;0;0;0;1;0;0;0;0;1;0;0;1;-1.0;5.0;5.0;257000;33.0;75018;1140;-1.0;-1.0
1.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;116322;-1.0;75018;0;4.0;1.0
4.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;1.0;5.0;5.0;1015000;86.0;75004;2400;2.0;2.0
1.0;1;9.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;80000;9.0;75010;400;6.0;6.0
1.0;1;12.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;4.0;120000;12.0;75017;464;5.0;5.0
3.0;2;22.0;1;1;0;1;0;0;0;0;1;0;0;1;5.0;4.0;2.0;657000;69.0;75018;2700;0.0;7.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;499000;72.5;75019;3560;-1.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;5.0;6.0;4.0;550000;45.0;75014;1450;0.0;-1.0
1.0;1;20.0;0;0;0;1;0;1;0;1;0;1;0;1;-1.0;4.0;2.0;215000;20.0;75010;600;-1.0;-1.0
1.0;1;27.5;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;300000;27.5;75015;800;0.0;5.0
4.0;3;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;619000;87.0;75019;4684;-1.0;-1.0
1.0;1;17.3;0;0;0;1;0;0;0;1;0;0;0;0;-1.0;5.0;3.0;180000;17.3;75018;750;0.0;5.0
1.0;1;6.0;0;0;0;0;0;1;0;1;1;1;0;1;5.0;5.0;3.0;59000;6.0;75017;0;6.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;344000;38.6;75015;1575;0.0;6.0
1.0;1;8.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;70000;8.0;75018;360;6.0;6.0
1.0;1;23.0;0;0;0;1;0;0;0;1;0;0;0;1;5.0;5.0;2.0;240000;23.0;75017;0;0.0;4.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;0;1;0;1;5.0;5.0;2.0;387000;38.6;75015;0;1.0;6.0
4.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;3.0;375000;55.4;75020;1600;0.0;-1.0
2.0;1;31.0;0;0;0;0;0;0;0;1;1;1;0;1;-1.0;6.0;3.0;435000;47.0;75010;1995;0.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;3.0;520000;36.0;75004;1260;0.0;3.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;5.0;4.0;319000;42.0;75020;0;1.0;8.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;295000;32.2;75019;1320;2.0;4.0
3.0;1;25.0;1;1;0;1;0;1;0;1;1;1;0;1;3.0;5.0;6.0;540000;48.6;75005;339212;7.0;11.0
4.0;3;20.0;0;0;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;589000;71.1;75019;3696;0.0;9.0
2.0;1;-1.0;0;1;1;1;0;1;0;0;0;0;0;0;-1.0;5.0;5.0;254000;45.0;75013;0;1.0;18.0
1.0;1;18.0;0;0;0;1;0;0;0;1;0;1;0;1;3.0;5.0;3.0;149000;18.0;75018;91392;2.0;5.0
1.0;1;31.0;0;1;1;1;0;0;0;0;1;0;0;1;5.0;4.0;4.0;399000;31.0;75016;1440;3.0;-1.0
2.0;1;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;198000;26.0;75018;912;-1.0;-1.0
1.0;1;22.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;185000;22.0;75018;768;-1.0;-1.0
2.0;1;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;185000;22.0;75018;768;-1.0;-1.0
1.0;1;26.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;198000;26.0;75018;912;-1.0;-1.0
1.0;1;18.0;0;1;0;1;0;0;0;0;1;0;0;1;3.0;6.0;3.0;172500;18.0;75020;0;0.0;-1.0
10.0;1;-1.0;0;0;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;1700000;147.0;75016;0;0.0;8.0
1.0;1;10.0;0;0;0;0;0;0;0;1;0;1;0;0;5.0;5.0;3.0;143000;10.0;75005;0;7.0;7.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;360000;60.4;75019;1572;0.0;-1.0
1.0;1;15.0;0;0;0;1;0;1;0;1;0;0;0;1;1.0;4.0;2.0;132000;15.0;75020;790;0.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;5.0;6.0;3.0;338000;34.0;75017;1140;0.0;5.0
1.0;1;35.0;0;1;0;0;0;1;0;1;1;0;0;1;5.0;5.0;3.0;305950;35.0;75014;2280;-1.0;-1.0
1.0;1;18.4;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;121500;18.4;75019;288;4.0;-1.0
3.0;2;15.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;480000;53.0;75015;0;0.0;6.0
2.0;1;10.5;0;0;0;1;0;1;0;1;0;0;0;0;3.0;5.0;6.0;330000;40.0;75014;1064;0.0;6.0
3.0;2;-1.0;0;0;0;1;0;0;0;1;0;1;0;0;-1.0;4.0;2.0;680000;64.0;75005;0;3.0;4.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;1.0;5.0;2.0;489000;52.0;75015;0;0.0;6.0
1.0;1;20.0;0;0;0;0;0;0;0;0;0;1;0;0;3.0;4.0;1.0;171900;20.0;75019;1200;0.0;4.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;1;0;0;5.0;4.0;2.0;780000;100.0;75018;2532;0.0;4.0
