Nombre de pieces;Nombre de chambres;Superficie salon (m);Balcon;Ascenseur;Parking;Cave;Accessible_mobilit_rduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis  vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;288800.0;45.6;94370;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;297000.0;45.7;94370;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;287000.0;48.4;94370;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;233175.0;40.8;94470;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;283109.0;44.7;94470;1000;7.0;7.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;252398.0;40.1;94470;1000;6.0;6.0
4.0;3;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;280000.0;78.0;94350;0;1.0;-1.0
3.0;2;30.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;240000.0;65.0;94460;0;0.0;1.0
3.0;2;22.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;1.0;2.0;295000.0;58.1;94360;0;2.0;7.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;365000.0;60.0;94120;0;0.0;3.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;5.0;3.0;2.0;307000.0;62.0;94000;2400;0.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;0;0;0;0;0;3.0;-1.0;-1.0;816000.0;96.0;94170;0;-1.0;-1.0
1.0;1;20.0;1;1;1;0;0;1;0;1;0;1;0;0;-1.0;5.0;2.0;199500.0;32.0;94410;2700;0.0;9.0
4.0;3;-1.0;1;1;1;0;0;0;0;1;1;0;0;1;3.0;4.0;4.0;390000.0;81.0;94000;3980;-1.0;-1.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;235000.0;58.8;94320;1560;0.0;3.0
1.0;1;15.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;5.0;110000.0;15.0;94380;1560;2.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;5.0;260000.0;28.0;94300;0;-1.0;-1.0
6.0;4;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;5.0;4.0;5.0;1300000.0;114.0;94300;4200;0.0;-1.0
2.0;1;30.0;0;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;315000.0;43.8;94240;1000;2.0;5.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;921000.0;83.0;94340;0;-1.0;-1.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;375000.0;77.0;94800;1000;0.0;2.0
3.0;2;26.0;1;1;1;0;0;0;0;1;0;1;0;0;5.0;2.0;2.0;536000.0;62.0;94700;0;1.0;-1.0
2.0;1;26.5;0;0;1;1;0;1;0;1;0;0;0;0;5.0;5.0;5.0;390000.0;64.7;94100;309992;0.0;-1.0
3.0;2;-1.0;0;1;1;1;0;0;1;0;0;0;0;0;-1.0;4.0;2.0;272800.0;64.9;94400;1272;0.0;7.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;2.0;289000.0;49.0;94270;1376;0.0;5.0
2.0;1;26.2;0;0;0;0;0;1;0;0;0;1;0;1;-1.0;5.0;2.0;281000.0;57.0;94100;1272;0.0;-1.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;4.0;2.0;599000.0;120.0;94100;1800;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;179000.0;29.5;94000;1140;0.0;4.0
4.0;3;20.0;1;1;0;0;0;0;0;1;1;0;0;0;-1.0;5.0;5.0;395000.0;79.0;94270;3248;0.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;6.0;3.0;179000.0;30.0;94120;0;0.0;1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;6.0;3.0;241500.0;48.0;94700;788;0.0;4.0
4.0;3;-1.0;0;0;1;1;0;0;0;0;0;0;0;1;5.0;6.0;6.0;256900.0;68.0;94430;3600;0.0;2.0
3.0;2;18.0;0;0;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;170000.0;48.0;94500;239684;0.0;4.0
3.0;2;14.2;0;1;0;1;0;1;0;1;1;0;1;1;3.0;5.0;5.0;545000.0;58.0;94160;0;5.0;6.0
5.0;4;-1.0;1;0;1;1;0;0;0;0;0;0;0;0;5.0;6.0;6.0;249000.0;83.0;94500;3700;0.0;3.0
2.0;1;14.0;0;0;0;1;0;0;0;1;0;0;1;1;-1.0;4.0;1.0;299000.0;37.0;94120;1020;0.0;-1.0
5.0;3;46.0;0;0;1;0;0;0;0;0;0;0;0;1;5.0;3.0;3.0;399000.0;85.0;94320;1580;0.0;-1.0
1.0;1;24.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;2.0;188000.0;24.0;94700;800;0.0;4.0
5.0;4;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;1.0;594000.0;103.1;94220;4810;4.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;4.0;1.0;331000.0;54.0;94200;2376;0.0;-1.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;0;1;-1.0;2.0;1.0;245000.0;62.0;94600;2100;1.0;5.0
4.0;3;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;750000.0;99.2;94100;2400;0.0;2.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;180000.0;50.0;94120;3000;9.0;18.0
3.0;2;27.0;1;1;0;0;0;1;0;0;0;0;0;0;3.0;2.0;2.0;219000.0;57.0;94290;2140;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;655400.0;63.0;94300;1920;-1.0;-1.0
6.0;4;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;595000.0;123.2;94360;3666;-1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;285000.0;62.0;94430;0;3.0;-1.0
5.0;4;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;1200000.0;110.0;94700;0;4.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;5.0;1.0;1.0;315000.0;70.0;94000;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;280000.0;64.0;94470;0;3.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;480000.0;75.0;94140;0;6.0;-1.0
4.0;3;-1.0;1;0;1;0;0;0;0;1;0;0;1;0;-1.0;3.0;3.0;240000.0;79.0;94450;3360;-1.0;-1.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;175000.0;50.0;94290;240;0.0;2.0
4.0;3;-1.0;0;1;1;0;0;0;0;0;0;0;0;0;5.0;-1.0;-1.0;299000.0;-1.0;94430;3600;0.0;2.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;165000.0;23.0;94340;0;1.0;1.0
5.0;3;-1.0;0;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;1330000.0;192.0;94130;240;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;136000.0;23.0;94400;0;-1.0;-1.0
3.0;1;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;350000.0;71.4;94210;3000;-1.0;-1.0
4.0;3;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;285000.0;102.0;94120;4500;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;400000.0;43.0;94100;0;3.0;4.0
4.0;3;-1.0;1;0;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;880000.0;92.0;94210;0;4.0;4.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;1;0;1;1;-1.0;1.0;1.0;370000.0;52.0;94140;0;4.0;6.0
3.0;3;-1.0;1;1;1;0;0;1;0;1;1;0;1;1;-1.0;1.0;1.0;580000.0;75.0;94140;0;6.0;6.0
4.0;3;-1.0;0;1;1;1;0;1;0;1;0;1;0;1;5.0;3.0;3.0;589000.0;79.0;94210;3800;0.0;4.0
3.0;1;-1.0;1;1;0;0;0;1;0;1;0;1;1;1;1.0;4.0;4.0;287000.0;68.0;94600;0;-1.0;-1.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;305000.0;73.2;94350;1628;-1.0;-1.0
2.0;1;24.0;1;0;1;0;0;1;0;0;0;1;0;0;-1.0;-1.0;6.0;210000.0;53.0;94430;2808;0.0;4.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;219900.0;49.3;94260;3088;-1.0;-1.0
5.0;4;-1.0;1;1;0;0;0;1;0;1;0;0;1;1;3.0;1.0;1.0;850000.0;110.0;94100;0;4.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;845000.0;85.0;94100;0;3.0;-1.0
1.0;1;28.3;0;0;0;1;0;0;0;0;0;0;0;0;3.0;6.0;5.0;115000.0;28.3;94190;1180;0.0;-1.0
3.0;2;23.4;1;0;0;1;0;1;0;0;0;0;0;0;5.0;4.0;4.0;365000.0;63.3;94170;3072;3.0;4.0
3.0;2;24.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;5.0;353000.0;45.0;94220;1130;0.0;2.0
10.0;8;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;5.0;-1.0;-1.0;2460000.0;262.0;94170;0;0.0;3.0
3.0;2;-1.0;1;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;309500.0;58.0;94200;0;0.0;1.0
4.0;2;-1.0;1;1;0;0;0;0;1;1;1;0;0;1;-1.0;6.0;3.0;170000.0;66.0;94260;2800;0.0;-1.0
4.0;3;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;419000.0;70.0;94120;3100;2.0;4.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;0;1;3.0;4.0;2.0;379000.0;62.0;94350;0;0.0;2.0
2.0;1;-1.0;1;1;1;1;0;0;1;0;0;0;1;0;3.0;6.0;-1.0;205000.0;48.0;94000;2025;2.0;4.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;-1.0;3.0;180000.0;34.2;94500;1064;0.0;1.0
2.0;1;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;5.0;3.0;3.0;229000.0;44.3;94350;2080;0.0;-1.0
1.0;1;32.1;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;180000.0;32.1;94170;984;1.0;4.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;211000.0;74.0;94000;3876;0.0;14.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;549000.0;67.0;94300;1958;-1.0;-1.0
2.0;1;17.0;0;0;1;0;0;0;0;0;0;1;0;1;-1.0;5.0;2.0;249000.0;41.4;94130;1340;0.0;2.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;1;-1.0;-1.0;6.0;340000.0;53.1;94130;1500;-1.0;-1.0
4.0;3;-1.0;0;0;1;1;0;0;0;0;0;0;0;1;3.0;5.0;5.0;219000.0;62.5;94500;2400;0.0;4.0
4.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;265000.0;82.0;94340;2520;0.0;4.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;256000.0;39.9;94340;1200;0.0;2.0
4.0;3;-1.0;0;1;0;0;0;1;0;0;0;1;0;1;-1.0;4.0;4.0;470000.0;71.0;94360;0;0.0;4.0
4.0;3;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;3.0;5.0;5.0;308000.0;81.8;94370;467764;2.0;4.0
2.0;1;-1.0;0;1;0;0;0;1;0;0;1;0;0;0;-1.0;3.0;2.0;210000.0;45.0;94310;0;0.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;0;0;0;0;0;-1.0;6.0;6.0;270000.0;46.0;94800;379228;-1.0;-1.0
2.0;1;11.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;6.0;6.0;175000.0;36.0;94400;1068;0.0;4.0
6.0;4;41.7;0;0;1;1;0;1;0;0;0;1;0;0;-1.0;3.0;1.0;1090000.0;134.9;94100;2400;0.0;-1.0
3.0;2;-1.0;0;1;0;0;0;1;0;0;0;0;1;0;-1.0;5.0;2.0;230000.0;43.0;94110;1796;-1.0;-1.0
3.0;2;-1.0;1;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;194000.0;62.0;94290;3048;0.0;3.0
2.0;1;31.0;1;1;0;0;0;0;0;0;0;0;0;0;3.0;3.0;3.0;350000.0;50.4;94170;0;3.0;4.0
4.0;3;22.7;1;1;1;0;0;0;0;0;1;1;0;0;3.0;3.0;2.0;435000.0;92.0;94000;3600;0.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;5.0;1.0;1.0;390000.0;81.0;94350;0;3.0;3.0
4.0;3;28.4;0;1;1;1;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;495000.0;89.8;94140;2786;0.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;1;1;0;0;0;0;-1.0;3.0;1.0;437000.0;75.0;94400;2880;-1.0;-1.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;222600.0;65.9;94500;2600;0.0;4.0
1.0;1;18.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;168000.0;18.0;94250;750;1.0;2.0
3.0;2;14.0;0;1;0;1;0;0;0;0;0;0;0;0;3.0;5.0;5.0;199000.0;53.0;94320;1416;0.0;-1.0
6.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;1290000.0;136.0;94220;0;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;1;0;0;0;0;0;0;-1.0;-1.0;-1.0;180000.0;30.0;94000;0;4.0;4.0
1.0;1;29.3;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;3.0;1.0;158000.0;29.3;94370;1160;3.0;-1.0
2.0;1;-1.0;1;1;1;1;0;0;0;1;0;0;0;0;5.0;5.0;5.0;180000.0;43.0;94260;2400;-1.0;-1.0
2.0;1;-1.0;1;1;0;0;0;0;0;1;1;0;0;0;-1.0;4.0;3.0;166500.0;50.0;94130;12;0.0;1.0
4.0;2;32.0;0;1;0;1;0;0;0;0;0;0;0;0;5.0;4.0;2.0;479200.0;82.0;94100;0;3.0;3.0
3.0;2;-1.0;1;0;1;0;0;1;0;1;0;0;1;1;3.0;1.0;1.0;398000.0;64.0;94100;0;3.0;4.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;1;0;-1.0;1.0;1.0;275000.0;42.0;94100;0;2.0;-1.0
5.0;4;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;3.0;1.0;1.0;820000.0;105.0;94100;0;3.0;4.0
4.0;3;-1.0;1;0;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;245000.0;70.0;94400;2892;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;170000.0;43.2;94440;1416;-1.0;-1.0
1.0;1;30.0;0;1;0;1;0;0;0;0;0;0;0;0;3.0;5.0;5.0;132000.0;30.0;94140;2216;8.0;10.0
3.0;2;27.7;1;0;1;0;0;1;0;1;0;0;0;0;-1.0;5.0;5.0;450000.0;91.3;94100;188029;0.0;-1.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;327000.0;74.0;94500;0;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;155000.0;23.7;94170;1000;1.0;-1.0
2.0;1;23.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;2.0;139000.0;36.0;94500;1400;0.0;3.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;215000.0;62.3;94370;0;-1.0;-1.0
4.0;3;38.0;1;1;1;1;0;0;0;1;0;0;0;0;3.0;6.0;6.0;590000.0;94.9;94130;4080;1.0;6.0
3.0;2;-1.0;1;0;0;0;0;0;0;0;0;1;1;0;-1.0;3.0;3.0;242000.0;55.0;94440;1220;-1.0;-1.0
1.0;1;20.3;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;80600.0;20.3;94230;0;6.0;-1.0
4.0;3;-1.0;0;0;1;0;0;0;0;0;0;0;1;0;-1.0;-1.0;-1.0;669000.0;82.0;94100;1600;4.0;4.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;1;3.0;4.0;5.0;299000.0;67.0;94430;3460;-1.0;-1.0
4.0;3;-1.0;1;0;0;1;0;1;0;0;0;0;0;0;-1.0;-1.0;6.0;183000.0;57.0;94000;4140;4.0;4.0
4.0;3;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;349000.0;72.6;94350;2910;0.0;2.0
2.0;1;23.2;1;1;1;0;0;1;0;1;0;1;0;1;3.0;2.0;2.0;332000.0;40.0;94170;1105;3.0;4.0
3.0;2;-1.0;1;1;0;0;0;0;1;1;0;0;0;1;-1.0;4.0;3.0;193000.0;63.0;94260;3700;5.0;-1.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;324000.0;63.0;94100;1781;-1.0;-1.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;275000.0;66.4;94550;1112;1.0;1.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;6.0;1.0;193800.0;51.0;94150;0;0.0;-1.0
4.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;4.0;2.0;329500.0;88.4;94430;2996;-1.0;-1.0
4.0;3;-1.0;1;0;1;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;787500.0;117.3;94700;4250;-1.0;-1.0
2.0;1;26.0;1;1;1;0;0;1;1;1;0;1;1;1;-1.0;1.0;1.0;227000.0;43.5;94310;0;6.0;-1.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;5.0;341000.0;66.3;94170;2500;0.0;4.0
4.0;3;21.6;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;425000.0;82.5;94140;195208;0.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;0;0;0;1;-1.0;4.0;4.0;546000.0;78.7;94100;0;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;199000.0;26.0;94200;564;0.0;3.0
4.0;3;-1.0;1;1;0;1;0;1;0;0;1;0;0;0;-1.0;3.0;1.0;670000.0;80.0;94160;0;0.0;6.0
2.0;1;18.0;0;1;0;1;0;1;0;0;1;0;0;0;3.0;4.0;5.0;134900.0;50.1;94600;3216;7.0;1.0
5.0;4;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;5.0;-1.0;-1.0;375000.0;105.0;94000;0;2.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;5.0;-1.0;-1.0;200000.0;46.0;94000;0;2.0;-1.0
2.0;1;19.0;0;0;0;1;0;0;0;1;0;1;0;1;3.0;5.0;2.0;155000.0;33.0;94500;1033;1.0;-1.0
1.0;1;48.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;259000.0;48.0;94200;959;0.0;3.0
5.0;4;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;-1.0;-1.0;1599000.0;146.0;94220;0;0.0;-1.0
3.0;2;-1.0;1;0;0;1;0;1;0;1;0;0;1;1;5.0;4.0;4.0;275000.0;55.0;94170;1884;0.0;3.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;640000.0;81.3;94300;2156;-1.0;-1.0
1.0;1;20.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;6.0;3.0;109000.0;20.0;94140;550;0.0;1.0
3.0;2;-1.0;0;1;0;1;0;1;1;0;0;0;0;1;-1.0;4.0;4.0;449000.0;62.0;94160;1520;0.0;4.0
2.0;2;-1.0;1;1;1;0;0;1;1;1;0;0;1;1;3.0;1.0;1.0;273000.0;46.0;94350;0;2.0;-1.0
4.0;2;-1.0;0;0;1;1;0;0;0;0;0;1;0;1;-1.0;3.0;3.0;565000.0;95.0;94200;3300;0.0;3.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;5.0;2.0;175000.0;30.0;94170;744;0.0;5.0
4.0;3;16.0;0;0;1;0;0;0;0;0;1;0;0;0;-1.0;3.0;3.0;379900.0;88.0;94100;2248;-1.0;-1.0
2.0;1;-1.0;1;1;0;0;0;1;1;1;0;0;1;1;3.0;1.0;1.0;242000.0;48.0;94350;0;1.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;1;1;0;0;1;1;5.0;1.0;1.0;362000.0;63.0;94110;0;1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;190000.0;35.2;94140;1080;0.0;4.0
3.0;2;-1.0;0;1;1;1;0;1;0;1;1;0;0;0;-1.0;-1.0;-1.0;294000.0;73.0;94000;0;0.0;4.0
1.0;1;15.8;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;3.0;130000.0;15.8;94110;1000;1.0;2.0
3.0;2;-1.0;1;0;1;0;0;1;0;1;0;0;1;1;-1.0;5.0;5.0;193000.0;62.0;94290;3048;0.0;3.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;3.0;219000.0;52.0;94000;0;1.0;4.0
3.0;2;-1.0;0;1;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;265000.0;63.0;94430;1640;0.0;3.0
4.0;2;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;5.0;4.0;4.0;239000.0;80.0;94500;3560;-1.0;-1.0
2.0;1;-1.0;0;0;1;0;0;1;0;0;0;1;0;1;3.0;5.0;2.0;249000.0;41.4;94130;1332;0.0;2.0
3.0;2;18.0;0;0;0;1;0;0;0;1;0;0;0;1;3.0;6.0;5.0;269000.0;67.0;94000;0;0.0;-1.0
4.0;3;16.0;0;1;1;0;0;1;1;1;0;0;0;0;-1.0;3.0;3.0;399000.0;80.0;94140;2127;0.0;4.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;1;1;3.0;1.0;1.0;255000.0;42.0;94500;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;1;1;0;0;1;1;3.0;1.0;1.0;423000.0;66.0;94240;0;4.0;-1.0
5.0;4;-1.0;1;1;1;0;0;1;1;1;0;0;1;1;3.0;1.0;1.0;487000.0;92.0;94800;0;11.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;0;1;0;1;-1.0;4.0;2.0;188900.0;50.0;94290;912;0.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;375000.0;40.0;94300;100;0.0;4.0
1.0;1;27.4;1;1;0;0;0;1;1;0;0;0;1;1;-1.0;1.0;1.0;214900.0;27.4;94210;0;2.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;1;1;0;0;1;1;3.0;1.0;1.0;276000.0;62.0;94190;0;2.0;-1.0
1.0;1;23.0;1;1;1;0;0;1;0;1;0;1;1;1;5.0;-1.0;-1.0;151216.0;29.0;94190;80;2.0;4.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;1.0;269000.0;55.0;94100;1600;-1.0;-1.0
4.0;2;-1.0;1;0;0;1;0;0;0;0;0;0;0;1;5.0;6.0;6.0;280000.0;79.7;94120;0;0.0;3.0
3.0;2;-1.0;0;1;1;0;0;0;0;0;0;0;0;0;-1.0;2.0;3.0;259000.0;51.0;94420;292468;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;-1.0;-1.0;269000.0;45.0;94800;840;-1.0;-1.0
3.0;2;25.0;0;0;0;0;0;0;0;0;0;0;1;0;-1.0;4.0;4.0;258500.0;74.0;94600;12;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;320000.0;45.0;94160;0;0.0;5.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;1;0;0;0;-1.0;5.0;2.0;599000.0;71.4;94220;1420;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;1;0;0;0;0;0;1;-1.0;-1.0;3.0;210000.0;40.9;94140;40679;0.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;218985.0;62.0;94140;0;0.0;-1.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;1;0;0;1;-1.0;5.0;5.0;373900.0;66.5;94700;4200;0.0;3.0
1.0;1;31.1;1;1;0;0;0;0;0;0;0;0;1;0;-1.0;-1.0;-1.0;159500.0;31.1;94100;1947;6.0;6.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;383999.0;44.0;94700;0;1.0;3.0
2.0;1;-1.0;1;0;1;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;285000.0;53.0;94210;0;3.0;-1.0
3.0;2;23.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;-1.0;-1.0;497800.0;63.0;94100;0;2.0;4.0
3.0;2;28.0;1;1;1;0;0;1;0;1;0;0;0;1;1.0;-1.0;-1.0;482100.0;65.0;94100;0;3.0;4.0
3.0;2;26.0;1;1;1;0;0;1;0;1;0;0;0;1;1.0;-1.0;-1.0;476900.0;65.0;94100;0;2.0;4.0
4.0;2;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;4.0;4.0;390000.0;66.0;94700;1676;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;164500.0;35.0;94600;720;0.0;1.0
4.0;3;-1.0;0;0;0;1;0;1;0;0;0;0;0;1;5.0;-1.0;3.0;680000.0;81.6;94300;0;3.0;3.0
