Prix;Arrondissement;Nombre de pieces;Nombre de chambres;Superficie;Superficie salon (m²);Etage;Nombre d'etages;Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Charge annuelles;Exposition;DPE;GES
379 900 €;Saint-Maur-des-Fosses (94100);4.0;3;88 m²;16.0;;;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;2 248 €/an;;C;C
242 000 €;Villiers-sur-Marne (94350);2.0;1;48 m²;;1er;;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Sud-ouest;A;A
362 000 €;Arcueil (94110);3.0;2;63 m²;;1er;;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Sud;A;A
120 000 €;Livry-Gargan (93190);2.0;1;27,4 m²;;3;3.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;E;B
190 000 €;Alfortville (94140);2.0;1;35,2 m²;;RDC/4;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 080 €/an;;G;C
294 000 €;Créteil (94000);3.0;2;73 m²;;RDC/4;;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Oui;Non;Non;Non;;;;
130 000 €;Arcueil (94110);1.0;1;15,8 m²;;1;2.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 000 €/an;;G;C
193 000 €;Villeneuve-le-Roi (94290);3.0;2;62 m²;;RDC/3;;Oui;Non;Oui;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;3 048 €/an;;E;E
219 000 €;Créteil (94000);3.0;2;52 m²;;1;4.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Oui;Non;Non;Non;;;E;C
265 000 €;Chennevières-sur-Marne (94430);3.0;2;63 m²;;RDC/3;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 640 €/an;;D;D
239 000 €;Champigny-sur-Marne (94500);4.0;2;80 m²;;;;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;3 560 €/an;Sud;D;D
249 000 €;Nogent sur Marne (94130);2.0;1;41,4 m²;;RDC/2;;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;1 332 €/an;Sud-est;E;B
269 000 €;Créteil (94000);3.0;2;67 m²;18.0;RDC;;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Oui;;Est;F;E
399 000 €;Alfortville (94140);4.0;3;80 m²;16.0;RDC/4;;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;2 127 €/an;;C;C
255 000 €;Champigny-sur-Marne (94500);2.0;1;42 m²;;2ème;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;Est;A;A
423 000 €;L'Haÿ-les-Roses (94240);3.0;2;66 m²;;4ème;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Sud-ouest;A;A
487 000 €;Villejuif (94800);5.0;4;92 m²;;11ème;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Sud-est;A;A
165 800 €;Morsang sur Orge (91390);4.0;3;65 m²;18.0;3;3.0;Oui;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Oui;Non;Oui;2 472 €/an;;E;F
188 900 €;Villeneuve-le-Roi (94290);3.0;2;50 m²;;RDC/4;;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;912 €/an;;D;B
375 000 €;Vincennes (94300);2.0;1;40 m²;;RDC/4;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;100 €/an;;F;C
214 900 €;Saint-Maur-des-Fossés (94210);1.0;1;27,4 m²;;2ème;;Oui;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;Oui;;;A;A
276 000 €;Villeneuve-Saint-Georges (94190);3.0;2;62 m²;;2ème;;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Est;A;A
151 216 €;Villeneuve-Saint-Georges (94190);1.0;1;29 m²;23.0;2;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Oui;Oui;80 €/an;Sud;;
269 000 €;Saint-Maur-des-Fossés (94100);3.0;2;55 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 600 €/an;;D;A
280 000 €;Fontenay-sous-Bois (94120);4.0;2;79,7 m²;;RDC/3;;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;;Sud;F;F
259 000 €;Le Plessis-Trévise (94420);3.0;2;51 m²;;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;2 924,68 €/an;;B;C
269 000 €;Villejuif (94800);3.0;2;45 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;840 €/an;Sud-est;;
258 500 €;Choisy-le-Roi (94600);3.0;2;74 m²;25.0;RDC/1;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;12 €/an;;D;D
320 000 €;Saint-Mandé (94160);2.0;1;45 m²;;RDC/5;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;;;;
599 000 €;Charenton-le-Pont (94220);3.0;2;71,4 m²;;RDC/6;;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;1 420 €/an;;E;B
210 000 €;Alfortville (94140);2.0;1;40,9 m²;;RDC;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;406,79 €/an;;G;C
218 985 €;Alfortville (94140);3.0;2;62 m²;;RDC;;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;;D;D
373 900 €;Maisons-Alfort (94700);3.0;2;66,5 m²;;RDC/3;;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;4 200 €/an;;E;E
159 500 €;Saint-Maur-des-Fossés (94100);1.0;1;31,1 m²;;6;6.0;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;1 947 €/an;;G;G
383 999 €;Maisons-Alfort (94700);2.0;1;44 m²;;1;3.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;;A;A
285 000 €;Saint-Maur-des-Fossés (94210);2.0;1;53 m²;;3ème;;Oui;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;;;
497 800 €;Saint-Maur-des-Fossés (94100);3.0;2;63 m²;23.0;2;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;Sud-ouest;;
482 100 €;Saint-Maur-des-Fossés (94100);3.0;2;65 m²;28.0;3;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;Nord-ouest;;
476 900 €;Saint-Maur-des-Fossés (94100);3.0;2;65 m²;26.0;2;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;Nord-ouest;;
390 000 €;Maisons-Alfort (94700);4.0;2;66 m²;;RDC;;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;1 676 €/an;;D;D
164 500 €;Choisy-le-Roi (94600);2.0;1;35 m²;;RDC/1;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;720 €/an;;F;F
680 000 €;Vincennes (94300);4.0;3;81,6 m²;;3;3.0;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;;Sud;G;C
313 500 €;Villiers-sur-Marne (94350);3.0;2;60 m²;;4ème;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;;Sud-ouest;A;A
700 000 €;Paris 10ème (75010);4.0;2;63,8 m²;35.0;3;6.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;2 160 €/an;Sud-est;D;B
600 000 €;Joinville-le-Pont (94340);5.0;3;164 m²;;RDC/3;;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;5 604 €/an;;D;E
209 000 €;Sucy-en-Brie (94370);3.0;2;73 m²;;RDC/4;;Non;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;2 052 €/an;;D;B
630 000 €;Charenton le Pont (94220);3.0;1;58 m²;;3;7.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;1 938 €/an;;C;C
119 500 €;Chennevières-sur-Marne (94430);1.0;1;21,3 m²;;;;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Oui;840 €/an;Sud;D;A
170 000 €;Mandres-les-Roses (94520);3.0;2;55,1 m²;;RDC/1;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;E;B
990 000 €;Saint-Maur-des-Fossés (94210);4.0;3;106 m²;;;;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;6 620 €/an;;E;E
189 000 €;Le Kremlin-Bicêtre (94270);2.0;1;36,7 m²;;;;Non;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;1 931 €/an;Ouest;F;F
895 000 €;Fontenay-sous-Bois (94120);4.0;3;170 m²;;;;Non;Non;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;960 €/an;;C;A
388 000 €;Ivry-sur-Seine (94200);3.0;2;62 m²;;1er;;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
284 000 €;Alfortville (94140);1.0;1;33 m²;;1er;;Oui;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
469 000 €;Ivry-sur-Seine (94200);4.0;3;89 m²;;6ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
279 000 €;Créteil (94000);3.0;2;63 m²;;6ème;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
236 000 €;Créteil (94000);2.0;1;34 m²;;9ème;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;Sud;;
262 000 €;Ormesson-sur-Marne (94490);2.0;1;44 m²;;1er;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;;;;
389 000 €;Le Perreux-sur-Marne (94170);2.0;1;45 m²;;3ème;;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;;;;
269 000 €;Joinville-le-Pont (94340);2.0;1;34,9 m²;;RDC/2;;Non;Oui;Oui;Non;Non;Oui;Non;Non;Non;Oui;Oui;Oui;;Nord-est;B;C
577 000 €;Créteil (94000);3.0;2;79 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;D;D
1 048 000 €;Vincennes (94300);5.0;3;125 m²;60.0;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;;Ouest;D;D
399 500 €;Saint-Maur-des-Fossés (94100);3.0;2;74 m²;;1er;;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;3 375 €/an;;E;E
118 000 €;Joinville-le-Pont (94340);1.0;1;18 m²;;RDC/5;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 268 €/an;;E;E
219 000 €;Champigny sur Marne (94500);3.0;2;55 m²;15.0;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;20 €/an;Sud;E;E
172 000 €;Limeil-Brévannes (94450);1.0;1;29 m²;234.0;1er;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;;;;
194 000 €;Vincennes (94300);2.0;1;26,1 m²;;2;4.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;760 €/an;;G;C
327 062 €;L'Haÿ-les-Roses (94240);2.0;1;50 m²;22.0;15ème;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;;
141 000 €;Villeneuve-Saint-Georges (94190);2.0;1;30 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;100 €/an;Sud;D;B
681 900 €;Nogent-sur-Marne (94130);4.0;3;84 m²;;RDC;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;;Sud-est;C;A
525 000 €;Le Perreux sur Marne (94170);4.0;3;78 m²;39.0;;;Non;Non;Oui;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;2 248 €/an;Ouest;D;B
222 000 €;Vincennes (94300);1.0;1;26,9 m²;;RDC/4;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 320 €/an;;E;D
275 000 €;Sucy-en-Brie (94370);3.0;1;85,3 m²;;;;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;;;D;D
495 000 €;Saint-Mandé (94160);3.0;3;55,1 m²;;RDC/1;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;;E;B
495 000 €;Nogent-sur-Marne (94130);3.0;2;65 m²;27.0;;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;Sud-est;;
350 000 €;Saint-Mandé (94160);1.0;1;40 m²;;RDC/6;;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Oui;1 680 €/an;Ouest;E;B
362 500 €;Nogent-sur-Marne (94130);2.0;1;57,3 m²;;RDC/4;;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;;D;B
210 000 €;Chennevières-sur-Marne (94430);3.0;2;71,8 m²;;;;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Oui;3 400 €/an;Ouest;E;E
750 000 €;Fontenay sous Bois (94120);5.0;3;111 m²;;RDC/3;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;1 200 €/an;;E;B
119 000 €;Maisons-Alfort (94700);1.0;1;23 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;G;C
362 773 €;Maisons Alfort (94700);2.0;1;47,1 m²;29.0;RDC/6;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;;B;B
499 000 €;Joinville-le-Pont (94340);3.0;2;77 m²;;RDC/6;;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;3 204 €/an;Sud-est;E;B
198 000 €;La Grande Paroisse (77130);5.0;4;132 m²;;1;2.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 440 €/an;;D;B
286 000 €;Le Perreux-sur-Marne (94170);1.0;1;35 m²;;4;4.0;Oui;Non;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Oui;;;;
365 000 €;Thiais (94320);4.0;3;82 m²;;4;5.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Oui;Oui;;Sud-ouest;B;B
517 000 €;Chennevières-sur-Marne (94430);4.0;3;75 m²;;;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
190 000 €;St Maur des Fosses (94100);1.0;1;37 m²;20.0;RDC/4;;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 568 €/an;;F;B
139 000 €;Vitry-sur-Seine (94400);1.0;1;23,6 m²;;RDC/2;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;E;D
810 000 €;Le Perreux-sur-Marne (94170);4.0;3;98 m²;;;;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
890 000 €;Saint-Maur-des-Fossés (94100);5.0;4;112 m²;;4ème;;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;;Nord;;
485 000 €;Nogent-sur-Marne (94130);3.0;2;63 m²;;;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;Sud-est;;
533 000 €;Maisons-Alfort (94700);3.0;2;62 m²;24.0;RDC/3;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;;;
464 000 €;Saint-Maur-des-Fossés (94100);3.0;2;59,8 m²;;2ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
519 000 €;Thiais (94320);4.0;3;91 m²;;RDC;;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
531 017 €;L'Haÿ-les-Roses (94240);4.0;3;82,9 m²;;RDC;;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
740 000 €;Nogent-sur-Marne (94130);4.0;3;93,7 m²;;RDC;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
280 000 €;Boissy-Saint-Léger (94470);3.0;2;62,1 m²;;1er;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
349 000 €;Orly (94310);3.0;2;64,6 m²;;5ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
554 000 €;Maisons-Alfort (94700);3.0;2;63,7 m²;;3ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
367 000 €;Alfortville (94140);3.0;2;57 m²;;1er;;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
364 854 €;Ivry-sur-Seine (94200);3.0;2;63 m²;;9ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
280 000 €;La Queue-en-Brie (94510);3.0;2;63 m²;;1er;;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
590 000 €;Nogent-sur-Marne (94130);4.0;3;75,4 m²;;RDC;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
1 437 000 €;Joinville-le-Pont (94340);4.0;3;134 m²;;4ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
495 000 €;Nogent-sur-Marne (94130);3.0;2;62,8 m²;;2ème;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
499 000 €;Thiais (94320);4.0;3;98 m²;;RDC;;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
382 438 €;L'Haÿ-les-Roses (94240);3.0;2;61,3 m²;;2ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
310 691 €;Villiers-sur-Marne (94350);4.0;3;77,9 m²;;RDC;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
367 900 €;Champigny-sur-Marne (94500);4.0;3;75,3 m²;;RDC;;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
428 155 €;L'Haÿ-les-Roses (94240);3.0;2;74,3 m²;;2ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
195 000 €;Orly (94310);2.0;1;47 m²;;RDC/2;;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 920 €/an;Sud;B;A
445 000 €;Alfortville (94140);4.0;3;90 m²;;;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;;
309 000 €;Creteil (94000);4.0;3;75 m²;25.0;;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;;B;B
200 000 €;Chennevieres sur Marne (94430);1.0;1;42 m²;22.0;;;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;B;B
225 000 €;Fontenay sous Bois (94120);2.0;1;37 m²;;1;2.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;;;E;E
390 000 €;Saint-Mandé (94160);2.0;1;47,8 m²;;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 680 €/an;;F;F
217 000 €;Villiers-sur-Marne (94350);2.0;1;50 m²;;RDC;;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 450 €/an;;;
310 521 €;Chennevières-sur-Marne (94430);2.0;1;57 m²;;3ème;;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;;Est;;
260 000 €;Saint-Maur-des-Fossés (94210);1.0;1;30 m²;;2ème;;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;Sud;;
360 500 €;Nogent-sur-Marne (94130);2.0;1;42,2 m²;;;;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 472,24 €/an;;D;A
692 000 €;Charenton-le-Pont (94220);3.0;2;70 m²;;;;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;;Ouest;;
118 000 €;Champigny-sur-Marne (94500);2.0;1;26,3 m²;;1;1.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;732 €/an;;F;C
584 100 €;Champigny-sur-Marne (94500);4.0;3;79,7 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Ouest;B;B
583 500 €;Champigny-sur-Marne (94500);4.0;3;93,9 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Nord-ouest;B;B
399 000 €;Boissy-Saint-Léger (94470);5.0;4;93 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Sud;B;B
387 867 €;Boissy-Saint-Léger (94470);4.0;3;85,1 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Ouest;B;B
418 464 €;Champigny-sur-Marne (94500);4.0;3;75,3 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Sud;B;B
160 000 €;Créteil (94000);2.0;1;18 m²;15.0;RDC/1;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;12 €/an;;E;B
760 000 €;Vincennes (94300);4.0;2;93 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;E;B
338 000 €;Arcueil (94110);3.0;2;62 m²;31.0;RDC/1;;Non;Non;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;200 €/an;Sud-est;E;B
274 000 €;Champigny-sur-Marne (94500);4.0;3;81,7 m²;;;;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;;;E;E
288 900 €;Vincennes (94300);2.0;1;39 m²;;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;Sud;F;F
363 000 €;Orly (94310);4.0;3;72,5 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Sud-est;B;B
872 000 €;L'Hay-les-Roses (94240);5.0;4;117,4 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Sud-ouest;B;B
640 000 €;L'Hay-les-Roses (94240);4.0;3;82 m²;33.0;RDC/5;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;1 000 €/an;Sud-est;B;B
194 000 €;Orly (94310);1.0;1;31 m²;;5ème;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;;;;
199 000 €;Fontenay-sous-Bois (94120);1.0;1;27 m²;225.0;1er;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;;
335 000 €;Saint Maur des Fosses (94100);2.0;1;;;2;4.0;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Oui;Non;Non;Oui;2 600 €/an;;D;C
900 000 €;Paris 3ème (75003);4.0;2;69,3 m²;37.6;4;6.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Oui;Oui;Oui;1 728 €/an;Sud;F;F
520 000 €;Paris 12ème (75012);3.0;1;66 m²;;2;7.0;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;2 592 €/an;;G;C
507 000 €;Paris 16ème (75016);2.0;1;34,9 m²;13.0;1;9.0;Oui;Oui;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Oui;3 384 €/an;Ouest;E;E
165 000 €;Sucy-en-Brie (94370);2.0;1;39,6 m²;;4;5.0;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 712 €/an;Ouest;C;A
130 000 €;Chennevières-sur-Marne (94430);2.0;1;22 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;420 €/an;Sud;F;C
325 000 €;L'Haÿ-les-Roses (94240);4.0;2;78,9 m²;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;2 280 €/an;;E;E
750 000 €;Paris 18ème (75018);3.0;1;58,2 m²;21.7;2;5.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;Sud-ouest;E;E
390 000 €;St Maur des Fosses (94210);3.0;2;75 m²;20.0;4;5.0;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;Ouest;E;E
330 000 €;Vitry-sur-Seine (94400);4.0;3;75 m²;;RDC/4;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 350 €/an;;C;C
237 000 €;L'Haÿ-les-Roses (94240);2.0;1;46,3 m²;;4ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;Nord;A;A
599 000 €;Joinville le Pont (94340);4.0;3;121 m²;;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;6 327 €/an;Est;D;E
165 000 €;Alfortville (94140);1.0;1;22,6 m²;;2;2.0;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 212 €/an;;D;B
346 924 €;L'Haÿ-les-Roses (94240);3.0;2;63 m²;27.0;;;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;;;;
172 000 €;Villiers-sur-Marne (94350);1.0;1;25 m²;19.0;4;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;Ouest;;
342 000 €;Villiers-sur-Marne (94350);3.0;2;60 m²;26.0;RDC/4;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;;Est;;
362 000 €;Le Perreux sur Marne (94170);2.0;1;50 m²;31.3;3ème;;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;;Sud-est;B;B
220 000 €;Le Perreux-sur-Marne (94170);2.0;1;44 m²;;;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;1 080 €/an;;E;E
168 500 €;Champigny-sur-Marne (94500);2.0;1;35 m²;;RDC/1;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;12 €/an;;E;E
273 000 €;Fontenay-sous-Bois (94120);2.0;1;44 m²;;2;4.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;;;
